model,split,condition_id,group,missing_modalities,requested_rate,position,duration,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,mae_mean,mae_std,rmse_mean,rmse_std,pearson_mean,pearson_std,effective_missing_rate_mean,effective_missing_rate_std
robust_noaug,valid,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.5750915750915752,0.012303139965700009,0.5626556349949382,0.003296565848055917,0.6257703387453102,0.01079815782907535,0.8508529709378031,0.016609847916001185,0.5938705677785872,0.01590598510420809,0.20590613329226504,0.0
robust_noaug,valid,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.5512820512820512,0.014289822833633,0.538802134374162,0.006398356056320425,0.6546643963015396,0.016611944932915998,0.8956203817183294,0.028817858720979223,0.5349219515838355,0.031278378493590296,0.2752281215107997,0.0
robust_noaug,valid,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.6066849816849816,0.013705704713457662,0.5887556202884979,0.010618988134919313,0.603722591716421,0.008064174288520196,0.8270911787709102,0.008008312266273208,0.6282035956362955,0.00311723679110433,0.06755091826127133,0.0
robust_noaug,valid,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.5975274725274725,0.007850928662766569,0.5842117389067655,0.0022929076492305186,0.6024567875806447,0.008435072379183459,0.8192129314530976,0.019407656760643304,0.6336637828851623,0.016968335324183535,0.1346013167520117,0.0
robust_noaug,valid,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.5837912087912088,0.012131539651549247,0.5727374500673607,0.010808548108737572,0.6235633685284263,0.0056235083843742635,0.8518243527219176,0.007242261614764075,0.5921012787468012,0.0040573345221859404,0.20045816809763986,0.0
robust_noaug,valid,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.565934065934066,0.012934475175664414,0.5561239810103076,0.005556926557629989,0.6538486686874618,0.027567519453104587,0.8956062834223492,0.03211707065231629,0.5350073872869766,0.035420173679426716,0.26802833711931623,0.0
robust_noaug,valid,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6231684981684982,0.009538766783882595,0.6065316485478363,0.002940522708171884,0.5848693305561694,0.009010917988727477,0.7949496549421161,0.011121644247743976,0.6624026155931847,0.004796397174518467,0.03613367728025257,0.0
robust_noaug,valid,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.5892857142857143,0.009180374384507077,0.5763309481750403,0.012516664989398787,0.6159103738882616,0.010333167412900654,0.8416504031843711,0.019634848239276383,0.6060880985602698,0.025272283804577706,0.07190159011280946,0.0
robust_noaug,valid,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.5769230769230769,0.0022431224750762077,0.5632438487962556,0.009056294583350132,0.6345888744244836,0.014629175688375391,0.8630741357249238,0.028387525293752054,0.57950119466791,0.030178781754835207,0.1071112308936203,0.0
robust_noaug,valid,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.5521978021978022,0.0019426010472157831,0.5422633337468165,0.004951199146222856,0.645082730268582,0.006506721889925978,0.8836242533831727,0.012122599310898886,0.5499885058652617,0.0047178193021887044,0.14355292034035344,0.0
robust_noaug,valid,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6341575091575091,0.008267156632448643,0.6158469318490151,0.0056891106740174485,0.5746441727492194,0.00992074895183197,0.7800067064565271,0.015436464693839583,0.6803819829040423,0.006918000301846231,0.03141724098101875,0.0
robust_noaug,valid,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.6336996336996337,0.00871167472089766,0.6153323626386875,0.006102203232012354,0.5746106307487935,0.009735207227117543,0.7798418872365064,0.015200924643800736,0.6804491745222435,0.0068753562523531245,0.06269972663920224,0.0
robust_noaug,valid,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.6341575091575091,0.007122870506457923,0.6165418712752547,0.0033509392629770627,0.5743578095048761,0.009564677799407523,0.7796601685908241,0.01481791749523131,0.6805565615775624,0.0066253309162802605,0.09334693720401956,0.0
robust_noaug,valid,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.6327838827838828,0.007210629921256264,0.6146127929202864,0.004548049514499509,0.5745910524233712,0.009397296588203409,0.7803863686748566,0.014963477115308777,0.6798649922202977,0.006554171448008362,0.12447541677896277,0.0
robust_noaug,test,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6790463090325538,0.008429516877968954,0.644199084949525,0.002107170954621527,0.6211651311781649,0.008438259927392024,0.8472989574315327,0.017748178439431876,0.6930905932958012,0.010079331626664504,0.6409648004706344,0.0
robust_noaug,test,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.6845483723062816,0.007644810637566759,0.6479294684597959,0.00305602162415318,0.6119005846603509,0.006862714581901923,0.8359436540442177,0.015298942053028295,0.7001754491108679,0.011227416700477867,0.33052260025492697,0.0
robust_noaug,test,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.6895919303071985,0.008429516877968954,0.6524923351329573,0.0029530390053327297,0.6093336637193788,0.005348240646183408,0.8331856970717859,0.0132298517974312,0.7019670158576594,0.010874972211386436,0.0,0.0
robust_noaug,test,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,0.21733149931224208,2.7755575615628914e-17,0.11902071563088512,0.0,0.9165988445968626,0.014122551660793348,1.1775197844650258,0.006254361557349056,-0.02695414392337853,0.01905945794929913,1.0,0.0
robust_noaug,test,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.34387895460797796,0.025831391143518147,0.29440100041423106,0.032705212315402264,0.8903140937512358,0.011003721502629092,1.14716538208316,0.004629466019601986,0.21101853644774707,0.015690754579469154,0.6895577997842924,1.1102230246251565e-16
robust_noaug,test,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.30949105914718017,0.031022888260499357,0.2646118520942388,0.05660391315918573,0.902944961648156,0.006039145330049324,1.1603158829246005,0.0027849774048201333,0.1429336232084121,0.01322073985828698,0.669477399745073,0.0
robust_noaug,test,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.3901879871618523,0.023567349428512414,0.3704222724564312,0.024530881175515332,0.8873512688089044,0.004403020021292255,1.1408990967927766,0.0010241780410752115,0.23054048308311845,0.010630233983287486,0.35903519952936563,0.0
robust_noaug,test,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.6817973406694177,0.010128712532954822,0.6465750260801221,0.002657813057743034,0.6178564396812822,0.007784401841323069,0.842869754335227,0.015471588625830337,0.6955046322889858,0.010004866831470895,0.3104422002157074,0.0
robust_noaug,test,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.6895919303071985,0.008429516877968954,0.6524923351329573,0.0029530390053327297,0.6093336637193788,0.005348240646183408,0.8331856970717859,0.0132298517974312,0.7019670158576594,0.010874972211386436,0.0,0.0
robust_noaug,test,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.6905089408528199,0.007364685192209554,0.6537016107973798,0.003366386265207003,0.6088122890528559,0.005355439256130362,0.8324755727690611,0.013319752041627692,0.7024317680726249,0.011024001304126955,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.6882164144887666,0.008429516877968907,0.6515359830622435,0.002348102076194835,0.609860641371966,0.004970203885898449,0.8334721415721251,0.013027064706187993,0.7015739574521179,0.010702951519156302,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.6882164144887666,0.010128712532954868,0.6513717657356487,0.0033971912664410796,0.6093315978810799,0.005320191648568459,0.8330124090730323,0.01323153658566145,0.7019936836010282,0.010865374222639812,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.6400733608436496,0.01748342591924586,0.6104671849698905,0.009765551693946922,0.685768579813946,0.014056524727112815,0.9324657241901458,0.01149166571170927,0.6036557406979711,0.010194333503941545,0.10753995489753898,0.0
robust_noaug,test,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.6171480972031178,0.01719241931155676,0.5869726886686663,0.010988974446500007,0.6909119686293718,0.017404730748632375,0.9325782418979265,0.022790111878107276,0.6035755018656064,0.026882613471515306,0.10753995489753898,0.0
robust_noaug,test,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.605685465382852,0.013399027231730821,0.5814928082780892,0.0073912931575868595,0.7078818929924405,0.017400407256985818,0.9476101520831991,0.01906141922201325,0.5854715640789573,0.027132138921315708,0.10753995489753898,0.0
robust_noaug,test,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.6886749197615772,0.008278528237170004,0.6508084468039943,0.004419538300602019,0.6095411706372501,0.005322983034824588,0.8334278157444416,0.013357630972512285,0.7017104119945388,0.011072141971763651,0.09283263065006374,0.0
robust_noaug,test,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.6886749197615772,0.007888422986742428,0.651204152474896,0.003181645399531281,0.6094051473767611,0.005281353831048308,0.8333996172527143,0.01307058628297542,0.701742686088031,0.01082679048481868,0.09283263065006374,0.0
robust_noaug,test,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.6891334250343878,0.011231039627616622,0.6520817266152644,0.004939019322342005,0.6093473897133226,0.005385241611003846,0.8333823021449035,0.013212469694530401,0.7017419606124919,0.010930543302277988,0.09283263065006374,0.0
robust_noaug,test,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.6882164144887666,0.007888422986742432,0.6506661720147827,0.0012345812806136933,0.6091997369227983,0.005185270354994361,0.8331663397506733,0.013036223172786717,0.7018302097496752,0.01072189691948881,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.6872994039431454,0.009351709332586508,0.6514462031574096,0.004187901415409809,0.6090059898117304,0.005332964263580404,0.832794026217368,0.013146977428815178,0.7022315599954497,0.010896940918696245,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.6909674461256304,0.006862278563546915,0.6543082848224683,0.003873460234402588,0.6093345172276249,0.005244129080612684,0.8330976473879902,0.013158187611808021,0.7019100396116477,0.01083015395293659,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.6886749197615772,0.00618557430684642,0.6507062680417147,0.0019276491041028115,0.6101095402422833,0.005346322997263052,0.8333134376795447,0.013284476865856461,0.7016396527667448,0.011139478362680793,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.6368638239339752,0.015193068799432278,0.6097968188015218,0.008245157763640135,0.6797240497198525,0.00828279481760546,0.9212558006700061,0.016937569652185232,0.6144908243740405,0.016493379421052282,0.10753995489753898,0.0
robust_noaug,test,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.6474094452086199,0.006580788672355503,0.616240133134497,0.0037284171026060416,0.651011181009719,0.0032536873314366233,0.8782967660180067,0.0030728791156095976,0.6619946884129941,0.003991030746585198,0.10753995489753898,0.0
robust_noaug,test,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.6162310866574966,0.008771722361168759,0.5876535573239351,0.00403480557140858,0.7011432604499568,0.005377143550232963,0.9397652486141154,0.005337758362027473,0.5935892640280088,0.006842928419063218,0.10753995489753898,0.0
robust_noaug,test,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.5520403484640074,0.033643166121676546,0.5180776087004865,0.010078934379980057,0.7755379003597742,0.020257441559396572,1.0274699161386203,0.013188903625527408,0.5126747883650734,0.013051881464570295,0.10753995489753898,0.0
robust_noaug,test,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.6909674461256304,0.00872365776728129,0.6541281560344933,0.004688255384689498,0.609318348061992,0.005260375526032277,0.8331935726837388,0.013157497433906795,0.7018459030660479,0.010898595219167487,0.09283263065006374,0.0
robust_noaug,test,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.6895919303071985,0.010674412404239176,0.6525787039366778,0.00433372490075706,0.609171634625365,0.005650279938966306,0.8328845565273205,0.01331632284438034,0.7022939549961974,0.01104049440508563,0.09283263065006374,0.0
robust_noaug,test,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.6891334250343878,0.007364685192209506,0.6520974928235078,0.0029989464306731752,0.6094756560491509,0.005220410417320453,0.8332945313636522,0.01303988540515437,0.7018108192975112,0.010805240890746977,0.09283263065006374,0.0
robust_noaug,test,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.6854653828519028,0.005763321911956248,0.647535648715627,0.004422916550111088,0.6102679139276449,0.0053595399645426705,0.8339028723984777,0.013024056911189866,0.7014188075550819,0.01074928297903406,0.09283263065006374,0.0
robust_noaug,test,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.6886749197615772,0.0073073715958318465,0.6509858643454461,0.0014745643471444367,0.609328133611761,0.005461648939473782,0.8331031717832268,0.013121606336783378,0.7019887608498839,0.010801149620575063,0.06439847043827826,0.0
robust_noaug,test,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.6891334250343878,0.009193002134692046,0.6519328694895107,0.0016673550797315212,0.6092301477114032,0.0056921353871652175,0.8328398291744428,0.013271732302465845,0.7021167409754803,0.011036307997160726,0.12918913618982253,0.0
robust_noaug,test,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.6891334250343878,0.01106129122587329,0.652100306826341,0.006269518893555248,0.6088349227859702,0.005286256436582655,0.8329567216386756,0.013215585656724963,0.7019622910522928,0.01100167900258184,0.19164623982743403,2.7755575615628914e-17
robust_noaug,test,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.6900504355800092,0.0074779946952315945,0.6528853279489676,0.003759949088136949,0.6092519933637104,0.0056336441646284655,0.8334247267303287,0.013088698324426861,0.7015594197029283,0.01094557562658126,0.2562604176880086,0.0
robust_noaug,test,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.6895919303071985,0.007888422986742432,0.6523334341504455,0.0015885576393952906,0.6094497903444451,0.005436699033048126,0.8333380977245645,0.013384240464172626,0.7018291417530813,0.010994314178972439,0.033218943033630745,0.0
robust_noaug,test,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.6891334250343878,0.007364685192209506,0.6517276443820731,0.0027713738206421672,0.609470691281238,0.0053495357116238665,0.8333213907277993,0.013257964640667717,0.7017626597396623,0.01088652268248482,0.0666339837238945,0.0
robust_noaug,test,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.6895919303071985,0.007888422986742432,0.6528684902775256,0.0012082727770668406,0.6091033365907971,0.005621886916545495,0.8328254930808664,0.013424573608223,0.7021653557912737,0.011099701646582047,0.09881360917737032,1.3877787807814457e-17
robust_noaug,test,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.6895919303071985,0.007477994695231606,0.6530492394913451,0.0004076337465175958,0.6094786320402638,0.005217877177357645,0.8330238351662915,0.013120420325320804,0.701913942177281,0.010848163626676994,0.1321698205706442,0.0
robust_noaug,test,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.6556625401192114,0.013113571431522352,0.6213375943660563,0.005487368770330025,0.6485049965902855,0.019554346922413722,0.8776426738574025,0.030558071429988863,0.6601058566685092,0.03017513067385486,0.10053926855574076,0.0
robust_noaug,test,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.635946813388354,0.015575687988503473,0.6046040207694299,0.009097764459380996,0.6708349877014476,0.00028670516925324114,0.9060785418635539,0.009420505879479955,0.6320571160771941,0.011217390486037338,0.20092165898617512,0.0
robust_noaug,test,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.6327372764786795,0.005835819377055399,0.6081327969820346,0.004821148800005322,0.6901570664439478,0.012075835644042363,0.9379188959257716,0.026374708440042832,0.5942297465100467,0.03060481218597752,0.29918619472497304,0.0
robust_noaug,test,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.6038514442916093,0.009193002134692084,0.5820121604836813,0.003543216444969164,0.7083099193508912,0.013279261730010199,0.9656952179945311,0.023535358833052657,0.5635078202215819,0.03035707356651888,0.3999019511716835,0.0
robust_noaug,test,rate__text+audio__r0p10__random__medium,rate,text+audio,0.1,random,medium,0.664832645575424,0.016054233287493433,0.6336293214839245,0.009980970572023315,0.640750003350896,0.008444128119892893,0.8718048482477884,0.016099082221343385,0.6658129481722556,0.015775532940078257,0.06935974115109324,0.0
robust_noaug,test,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.6276937184777625,0.0056528326482979795,0.5959716729099287,0.003632517786949642,0.6700181890311508,0.00798505007152178,0.9075332324552497,0.013440747910972741,0.6295870473023792,0.01596852185515908,0.1383665065202471,0.0
robust_noaug,test,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.6354883081155434,0.013241200438508599,0.6102619826801831,0.004659295698974527,0.6825106427584191,0.0039674290770937825,0.9260008139047615,0.005073986536168794,0.6096039222072598,0.006024664320328508,0.20635356407490932,0.0
robust_noaug,test,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.5914718019257222,0.00998236637188319,0.5658754881489726,0.02151549559149038,0.7237691005468984,0.007351761919098645,0.9785116448947156,0.007879123539113462,0.5436930246535105,0.00913545979994369,0.27581135405431906,0.0
robust_noaug,test,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.65474552957359,0.00847924897244699,0.619522887098679,0.005782150935032043,0.6440366747311254,0.007815239165090084,0.8769437982396432,0.010120765189338252,0.6642317898064182,0.009636079973654767,0.06732032552211001,0.0
robust_noaug,test,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.6419073819348923,0.014657833437089207,0.6115103797194426,0.013216847401048937,0.6729905519545666,0.0019067909650531515,0.9124533991999574,0.013628343101315242,0.6251911470513716,0.012640507443772556,0.1342876752622806,0.0
robust_noaug,test,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.6102705181109582,0.004538970626598678,0.5816576048634929,0.006715887733455731,0.6938462306692829,0.016125712606567387,0.9407559660487141,0.018775297687913618,0.5922698407801958,0.018420335541813868,0.2003725855476027,0.0
robust_noaug,test,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.587803759743237,0.016896401442171742,0.5611122033861736,0.015382510538357083,0.7278402482707298,0.026260907047919894,0.9804193048141673,0.03712033478735795,0.5452816493612831,0.042358324057704795,0.26773213060103934,0.0
robust_noaug,test,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6570380559376433,0.011471798260611473,0.6236719225237225,0.0064988854038731635,0.6476221563946157,0.0011310643592729595,0.8799276337686258,0.006302453856758553,0.658174054841954,0.007394874921433371,0.03614079811746249,0.0
robust_noaug,test,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.6341127922971115,0.005146708922660155,0.6007845085010673,0.007195630053540907,0.6683170604120287,0.004715222753755438,0.8942389641415843,0.006400184987119784,0.6413262960821283,0.006758186862632581,0.07173252279635259,0.0
robust_noaug,test,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.624484181568088,0.014338831518672063,0.5965893879823073,0.010652375209104219,0.6948211039350305,0.021095556918356257,0.9440901965872329,0.027437956629361684,0.5902452839146065,0.029597516071819877,0.10753995489753898,0.0
robust_noaug,test,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.5937643282897754,0.008504005956438049,0.5667896684197654,0.005760657425140533,0.7130553695987714,0.008635993922148465,0.9694279481139237,0.011635021213159366,0.5566143146930108,0.015632613045383676,0.14364153348367487,0.0
robust_noaug,test,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6895919303071985,0.0073073715958318,0.6524239277168321,0.0024625997243601706,0.6092866889035848,0.005364306684610686,0.8331143019559719,0.01317812920947474,0.7019975426613027,0.010850486781947895,0.031179527404647512,3.469446951953614e-18
robust_noaug,test,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.6891334250343878,0.006738623776569938,0.6515389262583285,0.002144492588885783,0.6094484027207806,0.005408727047332449,0.833342540367148,0.013159949174320448,0.7017900435449446,0.010854316485878732,0.06255515246592804,0.0
robust_noaug,test,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.6877579092159559,0.008984831702093235,0.6506601062540643,0.002975525524441387,0.609524535213788,0.0055031528148432925,0.8334979161829089,0.013498354758293887,0.7016745237250036,0.011167177482111603,0.09283263065006374,0.0
robust_noaug,test,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.6900504355800091,0.010128712532954868,0.6530984002804651,0.004131098349432418,0.6097300568803058,0.005469207189752764,0.8337521875759478,0.013100353983698491,0.7014224095503655,0.01086828045389791,0.12409059711736443,1.3877787807814457e-17
robust,valid,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6341575091575091,0.005645067768286637,0.605363350858623,0.007484102565685562,0.5794507304207343,0.008456250462151453,0.7807122941980831,0.00537491768820589,0.67484634123027,0.004696271596683304,0.6413968351749895,0.0
robust,valid,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.6428571428571429,0.0011215612375380813,0.6130335509250449,0.00748899506258829,0.568664535192684,0.009110531559716308,0.7664250795895934,0.0069894384850448694,0.6852241239840602,0.006675201329677145,0.3296885226966465,0.0
robust,valid,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.6446886446886446,0.004532735776836876,0.613783717186923,0.010908435779170464,0.5674939266663562,0.00905493408948836,0.7636189759359876,0.007114413091921995,0.6863358912348926,0.006469279243715332,0.0,0.0
robust,valid,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,0.25274725274725274,0.0,0.13450292397660818,0.0,0.7716497086950547,0.0007429377619889838,1.052032718929599,0.0030696390142338887,0.005808082901299408,0.016427739220809753,1.0,0.0
robust,valid,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.3850732600732601,0.028203046876253645,0.3410443793707813,0.03745334966770568,0.7684101189504592,0.005693575691049604,1.0264892149388896,0.005388181582881917,0.24590109522763656,0.005464375571949091,0.6882916875216573,1.1102230246251565e-16
robust,valid,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.3429487179487179,0.012505952640794562,0.3023217519694675,0.02245570013271875,0.7829348308242339,0.005429433883164521,1.0518019264612306,0.005567993467184564,0.06739619700508283,0.01936719828442492,0.6703114773033535,0.0
robust,valid,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.41712454212454214,0.010360538918484203,0.4079248107186711,0.008563922561866147,0.7705580170105141,0.0032355427295606234,1.028269886700475,0.001806944155698773,0.22620863914192346,0.016131849943404355,0.3586031648250106,0.0
robust,valid,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.6314102564102564,0.006177077638842488,0.6000109160471888,0.009522226397612797,0.5770094841454287,0.008462658383110094,0.7762337255185358,0.005850822627975835,0.6767647709896999,0.004740362329510816,0.3117083124783429,0.0
robust,valid,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.6446886446886446,0.004532735776836876,0.613783717186923,0.010908435779170464,0.5674939266663562,0.00905493408948836,0.7636189759359876,0.007114413091921995,0.6863358912348926,0.006469279243715332,0.0,0.0
robust,valid,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.6433150183150184,0.0012950673648105219,0.6128377741485788,0.008507632977881721,0.5668449334151217,0.008951855237572885,0.7630302750144288,0.007056688415278233,0.6867494459208796,0.006443120105604313,0.09879490239864475,0.0
robust,valid,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.6456043956043955,0.0040438465505164495,0.6158536408999398,0.010263144240840922,0.5678281692298464,0.008778858653465995,0.7637553115614507,0.0069542943899025215,0.6860987467899861,0.006405508100194604,0.09879490239864475,0.0
robust,valid,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.6451465201465201,0.004669431789004416,0.6147456734708167,0.011353023962772936,0.5671984557708002,0.009285550021357822,0.7633532431835213,0.007182592863999294,0.6864596225573036,0.006476191401007884,0.09879490239864475,0.0
robust,valid,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.5984432234432234,0.005532530207689803,0.5738315304724959,0.007929157128337866,0.6067709865312062,0.01131468869903857,0.8228156562268976,0.01435240844190493,0.6208674882021477,0.014178677772654255,0.1071112308936203,0.0
robust,valid,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.5993589743589745,0.012754934319765683,0.5750871345548854,0.009042668721818319,0.6237146828780735,0.002035265571537449,0.848318792988557,0.003922947215479764,0.5913450332473033,0.005443340504775393,0.1071112308936203,0.0
robust,valid,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.5796703296703297,0.0029673721146556372,0.548807825768525,0.006366436680056903,0.6226123419825683,0.0070086793353329735,0.8475860804201684,0.007522635789646363,0.588423743955021,0.007694721731707585,0.1071112308936203,0.0
robust,valid,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.6446886446886446,0.004246162314787447,0.6144938553583986,0.01225440440466788,0.5673022125468116,0.009560869941434616,0.7635419061683062,0.00742974226346446,0.686306156006145,0.006780173486418679,0.09334693720401956,0.0
robust,valid,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.6456043956043955,0.0038852020944316183,0.6151641669841379,0.011347691784394738,0.5673418593841977,0.00929339968800482,0.7636690673868959,0.007257176396682084,0.6862380735896978,0.006571909152313028,0.09334693720401956,0.0
robust,valid,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.6465201465201464,0.004532735776836879,0.6165185923216776,0.011845626967091783,0.5675399144868377,0.009346704085203451,0.7637528958774477,0.007105351379742946,0.6861357288668289,0.006495301695424412,0.09334693720401956,0.0
robust,valid,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.646062271062271,0.004246162314787447,0.6159345107232369,0.010425438586806751,0.5676561355464597,0.009170966782841676,0.7637648203618644,0.007331837641531803,0.6861116875200031,0.00668540598297656,0.09879490239864475,0.0
robust,valid,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.6437728937728937,0.003938793620440796,0.6134545499508532,0.011947061980120247,0.5670792615542618,0.008956273681657663,0.7634397022602873,0.007121909541995028,0.6862940118911566,0.00642615677024826,0.09879490239864475,0.0
robust,valid,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.6433150183150182,0.0023347158945022334,0.6131595895055026,0.008870033318427966,0.5670891981277676,0.00882573039009295,0.7631858452164971,0.007139369767695265,0.6866010651895889,0.006512727013599969,0.09879490239864475,0.0
robust,valid,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.646062271062271,0.00518026945924214,0.6149478360680597,0.012199793490862849,0.5669276636582543,0.008963750940596036,0.7628907902812986,0.007026385904803258,0.6867438376225787,0.006436030028058551,0.09879490239864475,0.0
robust,valid,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.608974358974359,0.011290135536573225,0.5853441954128905,0.006493568410177137,0.6123897953930348,0.006497153803605475,0.8239345043848378,0.008498563984914614,0.6203095623094685,0.008533413301010236,0.1071112308936203,0.0
robust,valid,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.6291208791208791,0.0068221906711315415,0.5934736711886358,0.015114641165914686,0.6037319468585057,0.006867583515436957,0.8182543789485536,0.002775980757855952,0.6233428657258177,0.004289112979539353,0.1071112308936203,0.0
