variant,id,main_modality,aligned_bin,occlusion_drop,positive_occlusion_drop,normalized_local_importance
aligned,18,text,35,0.02658405900001526,0.02658405900001526,0.11042085329317967
aligned,18,text,36,0.010610580444335938,0.010610580444335938,0.04407262813398162
aligned,18,text,37,-0.0002751350402832031,0.0,0.0
aligned,18,text,38,0.002182692289352417,0.002182692289352417,0.009066137908684276
aligned,18,text,39,0.0014338195323944092,0.0014338195323944092,0.0059555832401413066
aligned,18,text,40,0.02752545475959778,0.02752545475959778,0.11433108096231114
aligned,18,text,41,0.01104593276977539,0.01104593276977539,0.04588092893778915
aligned,18,text,42,0.0008802413940429688,0.0008802413940429688,0.0036562138924739382
aligned,18,text,43,-0.0057672858238220215,0.0,0.0
aligned,18,text,44,0.0051088035106658936,0.0051088035106658936,0.02122017721050785
aligned,18,text,45,0.00019255280494689941,0.00019255280494689941,0.000799796788978674
aligned,18,text,46,-0.0014049112796783447,0.0,0.0
aligned,18,text,47,-0.001143336296081543,0.0,0.0
aligned,18,text,48,0.0063262879848480225,0.0063262879848480225,0.02627718052630367
aligned,18,text,49,0.003208637237548828,0.003208637237548828,0.013327553240767676
aligned,19,text,0,0.006742715835571289,0.006742715835571289,0.01881847072726692
aligned,19,text,1,0.010691940784454346,0.010691940784454346,0.029840494479755553
aligned,19,text,2,-0.011254966259002686,0.0,0.0
aligned,19,text,3,-0.012876749038696289,0.0,0.0
aligned,19,text,4,0.01101452112197876,0.01101452112197876,0.03074079471291535
aligned,19,text,5,0.02305757999420166,0.02305757999420166,0.06435216977014065
aligned,19,text,6,0.011753261089324951,0.011753261089324951,0.03280256875019962
aligned,19,text,7,0.0039017200469970703,0.0039017200469970703,0.010889440735890639
aligned,19,text,8,0.010661184787750244,0.010661184787750244,0.02975465654178245
aligned,19,text,9,0.01636958122253418,0.01636958122253418,0.04568641072322122
aligned,19,text,10,0.008107483386993408,0.008107483386993408,0.022627446048527046
aligned,19,text,11,0.022350013256072998,0.022350013256072998,0.06237739813898027
aligned,19,text,12,0.023700475692749023,0.023700475692749023,0.06614644883792732
aligned,19,text,13,0.010789990425109863,0.010789990425109863,0.030114144495193076
aligned,19,text,14,0.004706740379333496,0.004706740379333496,0.013136198856558817
aligned,19,text,15,0.0012610554695129395,0.0012610554695129395,0.0035195218094903487
aligned,19,text,16,-0.003642141819000244,0.0,0.0
aligned,19,text,17,0.025227248668670654,0.025227248668670654,0.07040757050688301
aligned,19,text,18,0.015906095504760742,0.015906095504760742,0.04439285296027766
aligned,19,text,19,-0.005285799503326416,0.0,0.0
aligned,19,text,20,-0.006098806858062744,0.0,0.0
aligned,19,text,21,-0.0042639970779418945,0.0,0.0
aligned,19,text,22,0.02064192295074463,0.02064192295074463,0.057610231882206396
aligned,19,text,23,0.004285752773284912,0.004285752773284912,0.011961250492403675
aligned,19,text,24,0.0036289095878601074,0.0036289095878601074,0.010128044917861744
aligned,19,text,25,0.010539233684539795,0.010539233684539795,0.0294142991365635
aligned,19,text,26,0.020789384841918945,0.020789384841918945,0.05802178819721699
aligned,19,text,27,0.005757033824920654,0.005757033824920654,0.016067497897303225
aligned,19,text,28,0.01747453212738037,0.01747453212738037,0.048770255091720165
aligned,19,text,29,0.016972124576568604,0.016972124576568604,0.04736806908556645
aligned,19,text,30,0.01764446496963501,0.01764446496963501,0.04924452633428088
aligned,19,text,31,0.011756956577301025,0.011756956577301025,0.03281288261096384
aligned,19,text,32,0.0040337443351745605,0.0040337443351745605,0.011257911729321708
aligned,19,text,33,-0.011229991912841797,0.0,0.0
aligned,19,text,34,-0.010922729969024658,0.0,0.0
aligned,19,text,35,-0.010173261165618896,0.0,0.0
aligned,19,text,36,-0.009719014167785645,0.0,0.0
aligned,19,text,37,0.012764692306518555,0.012764692306518555,0.03562540590032685
aligned,19,text,38,-0.005442500114440918,0.0,0.0
aligned,19,text,39,0.005339980125427246,0.005339980125427246,0.014903528804284178
aligned,19,text,40,0.0004321932792663574,0.0004321932792663574,0.0012062226516337156
aligned,19,text,41,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,42,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,43,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,44,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,45,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,46,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,47,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,48,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,19,text,49,5.960464477539063e-08,5.960464477539063e-08,1.6635259297113715e-07
aligned,20,vision,0,0.0,0.0,0.0
aligned,20,vision,1,0.0007176995277404785,0.0007176995277404785,0.011951020764662854
aligned,20,vision,2,0.0009149312973022461,0.0009149312973022461,0.015235293475423536
aligned,20,vision,3,0.0017022490501403809,0.0017022490501403809,0.02834558608238572
aligned,20,vision,4,0.0018494725227355957,0.0018494725227355957,0.03079712842012488
aligned,20,vision,5,0.0020021796226501465,0.0020021796226501465,0.03333998326599036
aligned,20,vision,6,0.0017328858375549316,0.0017328858375549316,0.028855745095178402
aligned,20,vision,7,0.0017199516296386719,0.0017199516296386719,0.028640366679271764
aligned,20,vision,8,0.001689910888671875,0.001689910888671875,0.028140132939101503
aligned,20,vision,9,0.0018004179000854492,0.0018004179000854492,0.02998027848329924
aligned,20,vision,10,0.0017934441566467285,0.0017934441566467285,0.029864152793616858
aligned,20,vision,11,0.0016960501670837402,0.0016960501670837402,0.02824236324711249
aligned,20,vision,12,0.00158768892288208,0.00158768892288208,0.026437948684355488
aligned,20,vision,13,0.0018173456192016602,0.0018173456192016602,0.030262156225776132
aligned,20,vision,14,0.0016933679580688477,0.0016933679580688477,0.028197699520311575
aligned,20,vision,15,0.0016292929649353027,0.0016292929649353027,0.027130732713400805
aligned,20,vision,16,0.001656949520111084,0.001656949520111084,0.02759126536308136
aligned,20,vision,17,0.0016201138496398926,0.0016201138496398926,0.026977883515015448
aligned,20,vision,18,0.0015702247619628906,0.0015702247619628906,0.026147138196518413
aligned,20,vision,19,0.0018620491027832031,0.0018620491027832031,0.03100655167245806
aligned,20,vision,20,0.002041161060333252,0.002041161060333252,0.033989096095497
aligned,20,vision,21,0.0018736720085144043,0.0018736720085144043,0.031200094488595367
aligned,20,vision,22,0.0016762018203735352,0.0016762018203735352,0.027911851668785712
aligned,20,vision,23,0.0009520649909973145,0.0009520649909973145,0.01585363795980066
aligned,20,vision,24,0.0006948709487915039,0.0006948709487915039,0.011570882823223947
aligned,20,vision,25,0.0008131861686706543,0.0008131861686706543,0.01354104943877546
aligned,20,vision,26,0.0007285475730895996,0.0007285475730895996,0.012131660726391002
aligned,20,vision,27,0.0014085173606872559,0.0014085173606872559,0.023454411734054305
aligned,20,vision,28,0.0007300972938537598,0.0007300972938537598,0.012157466435209308
aligned,20,vision,29,0.0012673735618591309,0.0012673735618591309,0.021104107177063885
aligned,20,vision,30,0.0011943578720092773,0.0011943578720092773,0.019888261280816732
aligned,20,vision,31,0.0012717843055725098,0.0012717843055725098,0.021177554194469837
aligned,20,vision,32,0.00114363431930542,0.00114363431930542,0.019043620580648297
aligned,20,vision,33,0.0011633634567260742,0.0011633634567260742,0.01937214710445059
aligned,20,vision,34,0.0011615157127380371,0.0011615157127380371,0.01934137875932107
aligned,20,vision,35,0.0012835264205932617,0.0012835264205932617,0.021373082065131624
aligned,20,vision,36,0.0010202527046203613,0.0010202527046203613,0.01698908914780617
aligned,20,vision,37,0.001293957233428955,0.001293957233428955,0.021546774336024074
aligned,20,vision,38,0.0011230111122131348,0.0011230111122131348,0.018700206147912367
aligned,20,vision,39,0.0008952021598815918,0.0008952021598815918,0.014906766951621244
aligned,20,vision,40,0.0010781288146972656,0.0010781288146972656,0.01795283311944371
aligned,20,vision,41,0.0011644959449768066,0.0011644959449768066,0.019391005122433202
aligned,20,vision,42,0.0013577938079833984,0.0013577938079833984,0.022609771033885874
aligned,20,vision,43,0.001660466194152832,0.001660466194152832,0.02764982447155367
aligned,20,vision,44,0.0,0.0,0.0
aligned,20,vision,45,0.0,0.0,0.0
aligned,20,vision,46,0.0,0.0,0.0
aligned,20,vision,47,0.0,0.0,0.0
aligned,20,vision,48,0.0,0.0,0.0
aligned,20,vision,49,0.0,0.0,0.0
unaligned,01,text,0,-0.004052013158798218,0.0,0.0
unaligned,01,text,1,-0.002052515745162964,0.0,0.0
unaligned,01,text,2,0.0053230226039886475,0.0053230226039886475,0.09962778540403384
unaligned,01,text,3,-0.007661253213882446,0.0,0.0
unaligned,01,text,4,-0.0034261345863342285,0.0,0.0
unaligned,01,text,5,-0.0005490779876708984,0.0,0.0
unaligned,01,text,6,-0.00985690951347351,0.0,0.0
unaligned,01,text,7,-0.0016148388385772705,0.0,0.0
unaligned,01,text,8,0.004442095756530762,0.004442095756530762,0.08314001192559278
unaligned,01,text,9,0.001880049705505371,0.001880049705505371,0.03518774999539822
unaligned,01,text,10,0.007518947124481201,0.007518947124481201,0.14072757271794745
unaligned,01,text,11,-0.0019837915897369385,0.0,0.0
unaligned,01,text,12,0.0062094926834106445,0.0062094926834106445,0.11621930819290455
unaligned,01,text,13,0.0047407448291778564,0.0047407448291778564,0.08872964547298809
unaligned,01,text,14,-0.00102919340133667,0.0,0.0
unaligned,01,text,15,-0.004608094692230225,0.0,0.0
unaligned,01,text,16,0.0035802721977233887,0.0035802721977233887,0.06700978311373992
unaligned,01,text,17,0.0011608302593231201,0.0011608302593231201,0.02172655586314685
unaligned,01,text,18,0.0005453526973724365,0.0005453526973724365,0.010207035653506308
unaligned,01,text,19,-0.0031783580780029297,0.0,0.0
unaligned,01,text,20,0.006051898002624512,0.006051898002624512,0.11326970414154976
unaligned,01,text,21,0.00610196590423584,0.00610196590423584,0.11420679468736596
unaligned,01,text,22,0.005874425172805786,0.005874425172805786,0.10994805283182628
unaligned,01,text,23,-0.0025186538696289062,0.0,0.0
unaligned,01,text,24,0.0,0.0,0.0
unaligned,01,text,25,0.0,0.0,0.0
unaligned,01,text,26,0.0,0.0,0.0
unaligned,01,text,27,0.0,0.0,0.0
unaligned,01,text,28,0.0,0.0,0.0
unaligned,01,text,29,0.0,0.0,0.0
unaligned,01,text,30,0.0,0.0,0.0
unaligned,01,text,31,0.0,0.0,0.0
unaligned,01,text,32,0.0,0.0,0.0
unaligned,01,text,33,0.0,0.0,0.0
unaligned,01,text,34,0.0,0.0,0.0
unaligned,01,text,35,0.0,0.0,0.0
unaligned,01,text,36,0.0,0.0,0.0
unaligned,01,text,37,0.0,0.0,0.0
unaligned,01,text,38,0.0,0.0,0.0
unaligned,01,text,39,0.0,0.0,0.0
unaligned,01,text,40,0.0,0.0,0.0
unaligned,01,text,41,0.0,0.0,0.0
unaligned,01,text,42,0.0,0.0,0.0
unaligned,01,text,43,0.0,0.0,0.0
unaligned,01,text,44,0.0,0.0,0.0
unaligned,01,text,45,0.0,0.0,0.0
unaligned,01,text,46,0.0,0.0,0.0
unaligned,01,text,47,0.0,0.0,0.0
unaligned,01,text,48,0.0,0.0,0.0
unaligned,01,text,49,0.0,0.0,0.0
unaligned,02,text,0,0.011029660701751709,0.011029660701751709,0.05368235601624915
unaligned,02,text,1,0.004953444004058838,0.004953444004058838,0.024108859893596683
unaligned,02,text,2,0.004568219184875488,0.004568219184875488,0.022233935863847386
unaligned,02,text,3,0.0017433762550354004,0.0017433762550354004,0.008485169881809872
unaligned,02,text,4,-0.004179835319519043,0.0,0.0
unaligned,02,text,5,0.014683961868286133,0.014683961868286133,0.07146817024182546
unaligned,02,text,6,-0.01515507698059082,0.0,0.0
unaligned,02,text,7,-0.009337007999420166,0.0,0.0
unaligned,02,text,8,-0.024393796920776367,0.0,0.0
unaligned,02,text,9,-0.015937089920043945,0.0,0.0
unaligned,02,text,10,-0.008552491664886475,0.0,0.0
unaligned,02,text,11,-0.007026076316833496,0.0,0.0
unaligned,02,text,12,0.01929640769958496,0.01929640769958496,0.093917361193105
unaligned,02,text,13,0.008788883686065674,0.008788883686065674,0.0427762916538176
unaligned,02,text,14,-0.01208275556564331,0.0,0.0
unaligned,02,text,15,0.01581364870071411,0.01581364870071411,0.07696645820961726
unaligned,02,text,16,-0.0016337037086486816,0.0,0.0
unaligned,02,text,17,0.030350983142852783,0.030350983142852783,0.14772097950928223
unaligned,02,text,18,0.06230670213699341,0.06230670213699341,0.30325235351847785
unaligned,02,text,19,0.0072133541107177734,0.0072133541107177734,0.0351080467399443
unaligned,02,text,20,0.02471292018890381,0.02471292018890381,0.12028001727842723
unaligned,02,text,21,0.0,0.0,0.0
unaligned,02,text,22,0.0,0.0,0.0
unaligned,02,text,23,0.0,0.0,0.0
unaligned,02,text,24,0.0,0.0,0.0
unaligned,02,text,25,0.0,0.0,0.0
unaligned,02,text,26,0.0,0.0,0.0
unaligned,02,text,27,0.0,0.0,0.0
unaligned,02,text,28,0.0,0.0,0.0
unaligned,02,text,29,0.0,0.0,0.0
unaligned,02,text,30,0.0,0.0,0.0
unaligned,02,text,31,0.0,0.0,0.0
unaligned,02,text,32,0.0,0.0,0.0
unaligned,02,text,33,0.0,0.0,0.0
unaligned,02,text,34,0.0,0.0,0.0
unaligned,02,text,35,0.0,0.0,0.0
unaligned,02,text,36,0.0,0.0,0.0
unaligned,02,text,37,0.0,0.0,0.0
unaligned,02,text,38,0.0,0.0,0.0
unaligned,02,text,39,0.0,0.0,0.0
unaligned,02,text,40,0.0,0.0,0.0
unaligned,02,text,41,0.0,0.0,0.0
unaligned,02,text,42,0.0,0.0,0.0
unaligned,02,text,43,0.0,0.0,0.0
unaligned,02,text,44,0.0,0.0,0.0
unaligned,02,text,45,0.0,0.0,0.0
unaligned,02,text,46,0.0,0.0,0.0
unaligned,02,text,47,0.0,0.0,0.0
unaligned,02,text,48,0.0,0.0,0.0
unaligned,02,text,49,0.0,0.0,0.0
unaligned,03,text,0,0.022103458642959595,0.022103458642959595,0.045414565917922645
unaligned,03,text,1,-0.014095425605773926,0.0,0.0
unaligned,03,text,2,-0.023589730262756348,0.0,0.0
unaligned,03,text,3,0.002498149871826172,0.002498149871826172,0.005132789119545172
unaligned,03,text,4,-0.004939287900924683,0.0,0.0
unaligned,03,text,5,0.0062028467655181885,0.0062028467655181885,0.012744593407834215
unaligned,03,text,6,-0.008935689926147461,0.0,0.0
unaligned,03,text,7,-0.021664738655090332,0.0,0.0
unaligned,03,text,8,-0.04112866520881653,0.0,0.0
unaligned,03,text,9,-0.019626706838607788,0.0,0.0
unaligned,03,text,10,-0.020330488681793213,0.0,0.0
unaligned,03,text,11,-0.024698346853256226,0.0,0.0
unaligned,03,text,12,-0.013809561729431152,0.0,0.0
unaligned,03,text,13,-0.017352163791656494,0.0,0.0
unaligned,03,text,14,0.014833033084869385,0.014833033084869385,0.030476486493668943
unaligned,03,text,15,-0.005850851535797119,0.0,0.0
unaligned,03,text,16,-0.021000206470489502,0.0,0.0
unaligned,03,text,17,-0.003471672534942627,0.0,0.0
unaligned,03,text,18,0.02421194314956665,0.02421194314956665,0.049746734478462604
unaligned,03,text,19,0.01095464825630188,0.01095464825630188,0.02250781668967188
unaligned,03,text,20,0.050796687602996826,0.050796687602996826,0.10436871237312996
unaligned,03,text,21,0.04816919565200806,0.04816919565200806,0.098970172337632
unaligned,03,text,22,-0.000930100679397583,0.0,0.0
unaligned,03,text,23,0.03000614047050476,0.03000614047050476,0.06165170195091789
unaligned,03,text,24,0.059441983699798584,0.059441983699798584,0.12213165055444582
unaligned,03,text,25,0.034620702266693115,0.034620702266693115,0.07113294759036787
unaligned,03,text,26,0.031953126192092896,0.031953126192092896,0.06565204926409653
unaligned,03,text,27,0.004436790943145752,0.004436790943145752,0.009115991212339757
unaligned,03,text,28,0.05103960633277893,0.05103960633277893,0.10486782198509566
unaligned,03,text,29,-0.010419756174087524,0.0,0.0
unaligned,03,text,30,0.005086392164230347,0.005086392164230347,0.010450685386308145
unaligned,03,text,31,0.056628793478012085,0.056628793478012085,0.11635156813247279
unaligned,03,text,32,0.030549973249435425,0.030549973249435425,0.06276908045651844
unaligned,03,text,33,0.003169804811477661,0.003169804811477661,0.006512795661671407
unaligned,03,text,34,-0.013844817876815796,0.0,0.0
unaligned,03,text,35,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,36,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,37,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,38,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,39,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,40,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,41,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,42,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,43,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,44,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,45,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,46,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,47,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,48,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,03,text,49,5.960464477539063e-08,5.960464477539063e-08,1.2246585988607492e-07
unaligned,04,text,0,0.006707668304443359,0.006707668304443359,0.07108068076666782
unaligned,04,text,1,0.008301377296447754,0.008301377296447754,0.08796910084858973
unaligned,04,text,2,0.005990386009216309,0.005990386009216309,0.06347969164011205
unaligned,04,text,3,0.001956045627593994,0.001956045627593994,0.020728075466692773
unaligned,04,text,4,0.005054056644439697,0.005054056644439697,0.05355747640086785
unaligned,04,text,5,0.0051541924476623535,0.0051541924476623535,0.05461860833809685
unaligned,04,text,6,0.0017781853675842285,0.0017781853675842285,0.018843303025805086
unaligned,04,text,7,0.0023298263549804688,0.0023298263549804688,0.024689003072861235
unaligned,04,text,8,0.0045874714851379395,0.0045874714851379395,0.04861310687430324
unaligned,04,text,9,0.00222092866897583,0.00222092866897583,0.023535022091124704
unaligned,04,text,10,0.007731020450592041,0.007731020450592041,0.08192507018945626
unaligned,04,text,11,0.0061713457107543945,0.0061713457107543945,0.06539730864096159
unaligned,04,text,12,0.005186617374420166,0.005186617374420166,0.05496221296539004
unaligned,04,text,13,0.00591123104095459,0.00591123104095459,0.06264089210877866
unaligned,04,text,14,0.0012906789779663086,0.0012906789779663086,0.013677232719497983
unaligned,04,text,15,0.003271818161010742,0.003271818161010742,0.034671222796651115
unaligned,04,text,16,-0.0012976527214050293,0.0,0.0
unaligned,04,text,17,-0.004678487777709961,0.0,0.0
unaligned,04,text,18,-0.0060007572174072266,0.0,0.0
unaligned,04,text,19,-0.0010614991188049316,0.0,0.0
unaligned,04,text,20,-0.006043612957000732,0.0,0.0
unaligned,04,text,21,0.0027015209197998047,0.0027015209197998047,0.02862782376367076
unaligned,04,text,22,0.0003650188446044922,0.0003650188446044922,0.003868078561660924
unaligned,04,text,23,0.003954827785491943,0.003954827785491943,0.041909026885167205
unaligned,04,text,24,0.004999101161956787,0.004999101161956787,0.052975117087698136
unaligned,04,text,25,0.004328131675720215,0.004328131675720215,0.04586490148211077
unaligned,04,text,26,0.0035062432289123535,0.0035062432289123535,0.037155408456842565
unaligned,04,text,27,0.0008692741394042969,0.0008692741394042969,0.009211635816992638
unaligned,04,text,28,0.0,0.0,0.0
unaligned,04,text,29,0.0,0.0,0.0
unaligned,04,text,30,0.0,0.0,0.0
unaligned,04,text,31,0.0,0.0,0.0
unaligned,04,text,32,0.0,0.0,0.0
unaligned,04,text,33,0.0,0.0,0.0
unaligned,04,text,34,0.0,0.0,0.0
unaligned,04,text,35,0.0,0.0,0.0
unaligned,04,text,36,0.0,0.0,0.0
unaligned,04,text,37,0.0,0.0,0.0
unaligned,04,text,38,0.0,0.0,0.0
unaligned,04,text,39,0.0,0.0,0.0
unaligned,04,text,40,0.0,0.0,0.0
unaligned,04,text,41,0.0,0.0,0.0
unaligned,04,text,42,0.0,0.0,0.0
unaligned,04,text,43,0.0,0.0,0.0
unaligned,04,text,44,0.0,0.0,0.0
unaligned,04,text,45,0.0,0.0,0.0
unaligned,04,text,46,0.0,0.0,0.0
unaligned,04,text,47,0.0,0.0,0.0
unaligned,04,text,48,0.0,0.0,0.0
unaligned,04,text,49,0.0,0.0,0.0
unaligned,05,audio,0,0.003869295120239258,0.003869295120239258,0.03298672776599729
unaligned,05,audio,1,0.0025276541709899902,0.0025276541709899902,0.02154889648734745
unaligned,05,audio,2,0.012857377529144287,0.012857377529144287,0.1096124227175279
unaligned,05,audio,3,0.0023260116577148438,0.0023260116577148438,0.019829842632637224
unaligned,05,audio,4,0.017053663730621338,0.017053663730621338,0.1453868328503417
unaligned,05,audio,5,0.012730181217193604,0.012730181217193604,0.10852804171665541
unaligned,05,audio,6,0.015866339206695557,0.015866339206695557,0.1352645884560681
unaligned,05,audio,7,0.015295207500457764,0.015295207500457764,0.130395544992919
unaligned,05,audio,8,0.008691966533660889,0.008691966533660889,0.07410123159054911
unaligned,05,audio,9,0.02102518081665039,0.02102518081665039,0.17924502894646846
unaligned,05,audio,10,0.005055665969848633,0.005055665969848633,0.043100841843488356
unaligned,05,audio,11,-0.0009894371032714844,0.0,0.0
unaligned,05,audio,12,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,13,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,14,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,15,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,16,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,17,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,18,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,19,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,20,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,21,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,22,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,23,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,24,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,25,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,26,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,27,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,28,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,29,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,30,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,31,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,32,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,33,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,34,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,35,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,36,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,37,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,38,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,39,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,40,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,41,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,42,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,43,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,44,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,45,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,46,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,47,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,48,-5.960464477539063e-08,0.0,0.0
unaligned,05,audio,49,-5.960464477539063e-08,0.0,0.0
unaligned,06,text,0,-0.0020009875297546387,0.0,0.0
unaligned,06,text,1,0.002293109893798828,0.002293109893798828,0.030763202821079735
unaligned,06,text,2,0.006822168827056885,0.006822168827056885,0.0915227673448826
unaligned,06,text,3,-0.004694879055023193,0.0,0.0
unaligned,06,text,4,0.0064820051193237305,0.0064820051193237305,0.08695930304617439
unaligned,06,text,5,0.0022690296173095703,0.0022690296173095703,0.03044015400792429
unaligned,06,text,6,0.008791983127593994,0.008791983127593994,0.11794879996161796
unaligned,06,text,7,0.0024196505546569824,0.0024196505546569824,0.03246080834169609
unaligned,06,text,8,-0.0022792816162109375,0.0,0.0
unaligned,06,text,9,0.0014314055442810059,0.0014314055442810059,0.019203012989920717
unaligned,06,text,10,-0.0003063082695007324,0.0,0.0
unaligned,06,text,11,-0.005893588066101074,0.0,0.0
unaligned,06,text,12,0.002314269542694092,0.002314269542694092,0.031047069971253453
unaligned,06,text,13,0.000422060489654541,0.000422060489654541,0.005662150113746767
unaligned,06,text,14,0.005548298358917236,0.005548298358917236,0.07443316527864959
unaligned,06,text,15,0.0037660598754882812,0.0037660598754882812,0.050523554976271104
unaligned,06,text,16,0.0003699660301208496,0.0003699660301208496,0.004963277186276822
unaligned,06,text,17,0.00036150217056274414,0.00036150217056274414,0.004849730326207335
unaligned,06,text,18,-0.004056751728057861,0.0,0.0
unaligned,06,text,19,-0.0006645917892456055,0.0,0.0
unaligned,06,text,20,-0.00448000431060791,0.0,0.0
unaligned,06,text,21,-0.0005218386650085449,0.0,0.0
unaligned,06,text,22,-0.0031400322914123535,0.0,0.0
unaligned,06,text,23,-0.0032179951667785645,0.0,0.0
unaligned,06,text,24,0.010488450527191162,0.010488450527191162,0.14070774877357398
unaligned,06,text,25,0.007228851318359375,0.007228851318359375,0.09697861400864395
unaligned,06,text,26,0.007054448127746582,0.007054448127746582,0.09463890899059241
unaligned,06,text,27,0.0029044747352600098,0.0029044747352600098,0.03896496439666236
unaligned,06,text,28,-0.004097938537597656,0.0,0.0
unaligned,06,text,29,-0.006484031677246094,0.0,0.0
unaligned,06,text,30,-0.00018072128295898438,0.0,0.0
unaligned,06,text,31,0.003378450870513916,0.003378450870513916,0.045323588560553664
unaligned,06,text,32,-0.0035596489906311035,0.0,0.0
unaligned,06,text,33,0.0001944899559020996,0.0001944899559020996,0.0026091789042728005
unaligned,06,text,34,-0.0009207725524902344,0.0,0.0
unaligned,06,text,35,-0.0001125335693359375,0.0,0.0
unaligned,06,text,36,-0.005403637886047363,0.0,0.0
unaligned,06,text,37,0.0,0.0,0.0
unaligned,06,text,38,0.0,0.0,0.0
unaligned,06,text,39,0.0,0.0,0.0
unaligned,06,text,40,0.0,0.0,0.0
unaligned,06,text,41,0.0,0.0,0.0
unaligned,06,text,42,0.0,0.0,0.0
unaligned,06,text,43,0.0,0.0,0.0
unaligned,06,text,44,0.0,0.0,0.0
unaligned,06,text,45,0.0,0.0,0.0
unaligned,06,text,46,0.0,0.0,0.0
unaligned,06,text,47,0.0,0.0,0.0
unaligned,06,text,48,0.0,0.0,0.0
unaligned,06,text,49,0.0,0.0,0.0
unaligned,07,text,0,0.0018181800842285156,0.0018181800842285156,0.01697159605553936
unaligned,07,text,1,-0.0005785822868347168,0.0,0.0
unaligned,07,text,2,-0.004335284233093262,0.0,0.0
unaligned,07,text,3,-0.0039487481117248535,0.0,0.0
unaligned,07,text,4,-0.0010190010070800781,0.0,0.0
unaligned,07,text,5,-0.00026410818099975586,0.0,0.0
unaligned,07,text,6,-0.004529118537902832,0.0,0.0
unaligned,07,text,7,-0.000839531421661377,0.0,0.0
